date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:16:38	4408/4408	---M--	200	added ('OK')	image/png	etag:%221138-5fe8f5c555bb9%22	https://www.capanicus.com/images/devops/datadog.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/datadog.png	(from https://www.capanicus.com/devops-services.php)
09:16:39	3629/3629	---M--	200	added ('OK')	image/png	etag:%22e2d-5fe8f5c332dc5%22	https://www.capanicus.com/images/devops/fluentd.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/fluentd.png	(from https://www.capanicus.com/devops-services.php)
09:16:39	4128/4128	---M--	200	added ('OK')	image/png	etag:%221020-5fe8f5b2874dd%22	https://www.capanicus.com/images/devops/splunk.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/splunk.png	(from https://www.capanicus.com/devops-services.php)
09:16:39	4770/4770	---M--	200	added ('OK')	image/png	etag:%2212a2-5fe8f5b79ffc2%22	https://www.capanicus.com/images/devops/owasp.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/owasp.png	(from https://www.capanicus.com/devops-services.php)
09:16:39	4100/4100	---M--	200	added ('OK')	image/png	etag:%221004-5fe8f5bdc1502%22	https://www.capanicus.com/images/devops/locust.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/locust.png	(from https://www.capanicus.com/devops-services.php)
09:16:40	4270/4270	---M--	200	added ('OK')	image/png	etag:%2210ae-5fe8f5cae0abc%22	https://www.capanicus.com/images/devops/apache-jmeter.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/apache-jmeter.png	(from https://www.capanicus.com/devops-services.php)
09:16:40	3919/3919	---M--	200	added ('OK')	image/png	etag:%22f4f-5fe8f5b3b2217%22	https://www.capanicus.com/images/devops/sonarqube.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/sonarqube.png	(from https://www.capanicus.com/devops-services.php)
09:16:40	3892/3892	---M--	200	added ('OK')	image/png	etag:%22f34-5fe8f5c413780%22	https://www.capanicus.com/images/devops/dynatrace.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/dynatrace.png	(from https://www.capanicus.com/devops-services.php)
09:16:41	3958/3958	---M--	200	added ('OK')	image/png	etag:%22f76-5fe8f5c694173%22	https://www.capanicus.com/images/devops/checkmarx.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/checkmarx.png	(from https://www.capanicus.com/devops-services.php)
09:16:41	3953/3953	---M--	200	added ('OK')	image/png	etag:%22f71-5fe8f5c854549%22	https://www.capanicus.com/images/devops/blazemeter.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/blazemeter.png	(from https://www.capanicus.com/devops-services.php)
09:16:41	4237/4237	---M--	200	added ('OK')	image/png	etag:%22108d-5fe8f5b12ca05%22	https://www.capanicus.com/images/devops/tab-azure-logo.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/tab-azure-logo.png	(from https://www.capanicus.com/devops-services.php)
09:16:42	3862/3862	---M--	200	added ('OK')	image/png	etag:%22f16-5fe8f5affaf6b%22	https://www.capanicus.com/images/devops/tab-google-logo.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/tab-google-logo.png	(from https://www.capanicus.com/devops-services.php)
09:16:42	14739/14739	---M--	200	added ('OK')	image/png	etag:%223993-5fe8f5b140284%22	https://www.capanicus.com/images/devops/tab-aws-logo.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/tab-aws-logo.png	(from https://www.capanicus.com/devops-services.php)
09:16:42	9283/9283	---M--	200	added ('OK')	image/png	etag:%222443-5fe8f5ba37114%22	https://www.capanicus.com/images/devops/my-sql-db.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/my-sql-db.png	(from https://www.capanicus.com/devops-services.php)
09:16:43	4082/4082	---M--	200	added ('OK')	image/png	etag:%22ff2-5fe8f5bb41aaf%22	https://www.capanicus.com/images/devops/mongo-db2.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/mongo-db2.png	(from https://www.capanicus.com/devops-services.php)
09:16:43	4586/4586	---M--	200	added ('OK')	image/png	etag:%2211ea-5fe8f5b26cefe%22	https://www.capanicus.com/images/devops/sql-server-db.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/sql-server-db.png	(from https://www.capanicus.com/devops-services.php)
09:16:43	3972/3972	---M--	200	added ('OK')	image/png	etag:%22f84-5fe8f5c7d466c%22	https://www.capanicus.com/images/devops/cassandra.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/cassandra.png	(from https://www.capanicus.com/devops-services.php)
09:16:44	4096/4096	---M--	200	added ('OK')	image/png	etag:%221000-5fe8f5b658d69%22	https://www.capanicus.com/images/devops/postgre-sql-db.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/postgre-sql-db.png	(from https://www.capanicus.com/devops-services.php)
09:16:44	4596/4596	---M--	200	added ('OK')	image/png	etag:%2211f4-5fe8f5cc2bb95%22	https://www.capanicus.com/images/devops/amazon-dynamodb.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/amazon-dynamodb.png	(from https://www.capanicus.com/devops-services.php)
09:16:44	4128/4128	---M--	200	added ('OK')	image/png	etag:%221020-5fe8f5c99c742%22	https://www.capanicus.com/images/devops/bash-shell.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/bash-shell.png	(from https://www.capanicus.com/devops-services.php)
09:16:44	4539/4539	---M--	200	added ('OK')	image/png	etag:%2211bb-5fe8f5c04ab94%22	https://www.capanicus.com/images/devops/groovy.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/groovy.png	(from https://www.capanicus.com/devops-services.php)
09:16:45	4205/4205	---M--	200	added ('OK')	image/png	etag:%22106d-5fe8f5b633baa%22	https://www.capanicus.com/images/devops/power-shell.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/power-shell.png	(from https://www.capanicus.com/devops-services.php)
09:16:45	3832/3832	---M--	200	added ('OK')	image/png	etag:%22ef8-5fe8f5bc82f48%22	https://www.capanicus.com/images/devops/lua-lang.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/lua-lang.png	(from https://www.capanicus.com/devops-services.php)
09:16:45	3869/3869	---M--	200	added ('OK')	image/png	etag:%22f1d-5fe8f5b3ca8b7%22	https://www.capanicus.com/images/devops/python-language.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/python-language.png	(from https://www.capanicus.com/devops-services.php)
09:16:46	3798/3798	---M--	200	added ('OK')	image/png	etag:%22ed6-5fe8f5c2cf407%22	https://www.capanicus.com/images/devops/git-hub-code-mgmt.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/git-hub-code-mgmt.png	(from https://www.capanicus.com/devops-services.php)
09:16:46	4116/4116	---M--	200	added ('OK')	image/png	etag:%221014-5fe8f5c1e8c8b%22	https://www.capanicus.com/images/devops/git-lab-code-mgmt.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/git-lab-code-mgmt.png	(from https://www.capanicus.com/devops-services.php)
09:16:46	3664/3664	---M--	200	added ('OK')	image/png	etag:%22e50-5fe8f5c915b05%22	https://www.capanicus.com/images/devops/bit-bucket-code-mgmt.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/bit-bucket-code-mgmt.png	(from https://www.capanicus.com/devops-services.php)
09:16:47	3770/3770	---M--	200	added ('OK')	image/png	etag:%22eba-5fe8f5aeab072%22	https://www.capanicus.com/images/devops/tfs-code-mgmt.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/tfs-code-mgmt.png	(from https://www.capanicus.com/devops-services.php)
09:16:47	4106/4106	---M--	200	added ('OK')	image/png	etag:%22100a-5fe8f5be11640%22	https://www.capanicus.com/images/devops/kubernetes.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/kubernetes.png	(from https://www.capanicus.com/devops-services.php)
09:16:47	3925/3925	---M--	200	added ('OK')	image/png	etag:%22f55-5fe8f5bf048db%22	https://www.capanicus.com/images/devops/kong.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/kong.png	(from https://www.capanicus.com/devops-services.php)
09:16:48	4092/4092	---M--	200	added ('OK')	image/png	etag:%22ffc-5fe8f5c47a01e%22	https://www.capanicus.com/images/devops/docker.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/docker.png	(from https://www.capanicus.com/devops-services.php)
09:16:48	4128/4128	---M--	200	added ('OK')	image/png	etag:%221020-5fe8f5ca5217f%22	https://www.capanicus.com/images/devops/aws-api-gateway.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/aws-api-gateway.png	(from https://www.capanicus.com/devops-services.php)
09:16:48	3697/3697	---M--	200	added ('OK')	image/png	etag:%22e71-5fe8f5bcc84a7%22	https://www.capanicus.com/images/devops/lstio.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/lstio.png	(from https://www.capanicus.com/devops-services.php)
09:16:48	4647/4647	---M--	200	added ('OK')	image/png	etag:%221227-5fe8f5bf5c719%22	https://www.capanicus.com/images/devops/jenkins.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/jenkins.png	(from https://www.capanicus.com/devops-services.php)
09:16:49	5000/5000	---M--	200	added ('OK')	image/png	etag:%221388-5fe8f5bb7e36e%22	https://www.capanicus.com/images/devops/maven.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/maven.png	(from https://www.capanicus.com/devops-services.php)
09:16:49	2367/2367	---M--	200	added ('OK')	image/png	etag:%2293f-5fe8f5b8c205c%22	https://www.capanicus.com/images/devops/npm-logo.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/npm-logo.png	(from https://www.capanicus.com/devops-services.php)
09:16:49	4343/4343	---M--	200	added ('OK')	image/png	etag:%2210f7-5fe8f5c18c02d%22	https://www.capanicus.com/images/devops/gradle.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/gradle.png	(from https://www.capanicus.com/devops-services.php)
09:16:50	3488/3488	---M--	200	added ('OK')	image/png	etag:%22da0-5fe8f5b77dce3%22	https://www.capanicus.com/images/devops/pipelines.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/pipelines.png	(from https://www.capanicus.com/devops-services.php)
09:16:50	3677/3677	---M--	200	added ('OK')	image/png	etag:%22e5d-5fe8f5aea71f2%22	https://www.capanicus.com/images/devops/zebbix.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/zebbix.png	(from https://www.capanicus.com/devops-services.php)
09:16:50	4359/4359	---M--	200	added ('OK')	image/png	etag:%221107-5fe8f5b9ff676%22	https://www.capanicus.com/images/devops/nagios.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/devops/nagios.png	(from https://www.capanicus.com/devops-services.php)
09:16:52	233655/233655	---M--	200	added ('OK')	image/png	etag:%22390b7-6075c3378c1f5%22	https://www.capanicus.com/images/blockchain/banner.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/banner.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:53	1798/1798	---M--	200	added ('OK')	image/png	etag:%22706-5fe905128605b%22	https://www.capanicus.com/images/blockchain/business-solutions1.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/business-solutions1.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:53	54986/54986	---M--	200	added ('OK')	image/png	etag:%22d6ca-5fe90505fc13d%22	https://www.capanicus.com/images/blockchain/services.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/services.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:53	1395/1395	---M--	200	added ('OK')	image/png	etag:%22573-5fe9051195ca0%22	https://www.capanicus.com/images/blockchain/business-solutions2.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/business-solutions2.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:53	1938/1938	---M--	200	added ('OK')	image/png	etag:%22792-5fe9051145b62%22	https://www.capanicus.com/images/blockchain/business-solutions3.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/business-solutions3.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:54	2640/2640	---M--	200	added ('OK')	image/png	etag:%22a50-5fe905104daa7%22	https://www.capanicus.com/images/blockchain/business-solutions4.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/business-solutions4.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:54	2121/2121	---M--	200	added ('OK')	image/png	etag:%22849-5fe9051003729%22	https://www.capanicus.com/images/blockchain/business-solutions5.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/business-solutions5.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:54	1649/1649	---M--	200	added ('OK')	image/png	etag:%22671-5fe9050f0684e%22	https://www.capanicus.com/images/blockchain/business-solutions6.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/business-solutions6.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:54	2099/2099	---M--	200	added ('OK')	image/png	etag:%22833-5fe9050ec41cf%22	https://www.capanicus.com/images/blockchain/business-solutions7.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/business-solutions7.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:55	1759/1759	---M--	200	added ('OK')	image/png	etag:%226df-5fe9050dc0594%22	https://www.capanicus.com/images/blockchain/business-solutions8.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/business-solutions8.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:55	115022/115022	---M--	200	added ('OK')	image/png	etag:%221c14e-5fe90502cf94e%22	https://www.capanicus.com/images/blockchain/whyCapanicus.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/whyCapanicus.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:55	1464/1464	---M--	200	added ('OK')	image/png	etag:%225b8-5fe904ffb5a3e%22	https://www.capanicus.com/images/blockchain/why-capanicus1.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/why-capanicus1.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:56	1622/1622	---M--	200	added ('OK')	image/png	etag:%22656-5fe904ffb3afe%22	https://www.capanicus.com/images/blockchain/why-capanicus2.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/why-capanicus2.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:56	2117/2117	---M--	200	added ('OK')	image/png	etag:%22845-5fe904fe6f785%22	https://www.capanicus.com/images/blockchain/why-capanicus3.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/why-capanicus3.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:57	1551/1551	---M--	200	added ('OK')	image/png	etag:%2260f-5fe904fe6f785%22	https://www.capanicus.com/images/blockchain/why-capanicus4.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/why-capanicus4.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:57	3064/3064	---M--	200	added ('OK')	image/png	etag:%22bf8-5fe90509eed08%22	https://www.capanicus.com/images/blockchain/ethereum.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/ethereum.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:57	7209/7209	---M--	200	added ('OK')	image/png	etag:%221c29-5fe90508a6b0f%22	https://www.capanicus.com/images/blockchain/hyperledger.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/hyperledger.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:57	3059/3059	---M--	200	added ('OK')	image/png	etag:%22bf3-5fe9050d7fe56%22	https://www.capanicus.com/images/blockchain/corda.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/corda.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:58	4007/4007	---M--	200	added ('OK')	image/png	etag:%22fa7-5fe905087fa10%22	https://www.capanicus.com/images/blockchain/multichain.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/multichain.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:58	1574/1574	---M--	200	added ('OK')	image/png	etag:%22626-5fe9050afe4c3%22	https://www.capanicus.com/images/blockchain/eos.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/eos.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:59	1685/1685	---M--	200	added ('OK')	image/png	etag:%22695-5fe905038c0ea%22	https://www.capanicus.com/images/blockchain/stellar.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/stellar.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:59	4622/4622	---M--	200	added ('OK')	image/png	etag:%22120e-5fe9050247d70%22	https://www.capanicus.com/images/blockchain/tron.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/tron.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:16:59	4214/4214	---M--	200	added ('OK')	image/png	etag:%221076-5fe90512d80da%22	https://www.capanicus.com/images/blockchain/blockchain-platform.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/blockchain-platform.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:00	3622/3622	---M--	200	added ('OK')	image/png	etag:%22e26-5fe9050c7933b%22	https://www.capanicus.com/images/blockchain/data-feeds.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/data-feeds.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:00	2411/2411	---M--	200	added ('OK')	image/png	etag:%2296b-5fe905073c637%22	https://www.capanicus.com/images/blockchain/off-chain-computing.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/off-chain-computing.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:00	2823/2823	---M--	200	added ('OK')	image/png	etag:%22b07-5fe905075d976%22	https://www.capanicus.com/images/blockchain/multi-signature.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/multi-signature.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:01	1934/1934	---M--	200	added ('OK')	image/png	etag:%2278e-5fe90509bdfc9%22	https://www.capanicus.com/images/blockchain/governance.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/governance.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:01	3163/3163	---M--	200	added ('OK')	image/png	etag:%22c5b-5fe9050419a87%22	https://www.capanicus.com/images/blockchain/state-channels.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/state-channels.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:02	658/658	---M--	200	added ('OK')	image/png	etag:%22292-5fe90506195fc%22	https://www.capanicus.com/images/blockchain/oracles.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/oracles.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:02	1976/1976	---M--	200	added ('OK')	image/png	etag:%227b8-5fe9050102a57%22	https://www.capanicus.com/images/blockchain/wallets.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/wallets.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:02	2407/2407	---M--	200	added ('OK')	image/png	etag:%22967-5fe90504d3343%22	https://www.capanicus.com/images/blockchain/smarts-contracts.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/smarts-contracts.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:03	3153/3153	---M--	200	added ('OK')	image/png	etag:%22c51-5fe9050c3da1c%22	https://www.capanicus.com/images/blockchain/digital-assets.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/digital-assets.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:03	1570/1570	---M--	200	added ('OK')	image/png	etag:%22622-5fe9050b34022%22	https://www.capanicus.com/images/blockchain/digital-ids.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/blockchain/digital-ids.png	(from https://www.capanicus.com/blockchain-application-development.php)
09:17:04	1538/1538	---M--	200	added ('OK')	image/png	etag:%22602-60e1a13ae80fc%22	https://www.capanicus.com/images/ai/solution-1.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/solution-1.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:05	2248/2248	---M--	200	added ('OK')	image/png	etag:%228c8-60e1a13c21895%22	https://www.capanicus.com/images/ai/solution-2.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/solution-2.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:05	1509/1509	---M--	200	added ('OK')	image/png	etag:%225e5-60e1a13d590ee%22	https://www.capanicus.com/images/ai/solution-3.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/solution-3.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:08	2104/2104	---M--	200	added ('OK')	image/png	etag:%22838-60e1a13e8f9a7%22	https://www.capanicus.com/images/ai/solution-4.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/solution-4.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:09	1346/1346	---M--	200	added ('OK')	image/png	etag:%22542-60e1a13fc81a0%22	https://www.capanicus.com/images/ai/solution-5.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/solution-5.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:09	1995/1995	---M--	200	added ('OK')	image/png	etag:%227cb-60e1a140fcb19%22	https://www.capanicus.com/images/ai/solution-6.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/solution-6.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:10	14589/14589	---M--	200	added ('OK')	image/png	etag:%2238fd-60e1a41d0dce1%22	https://www.capanicus.com/images/ai/integration-solution-1.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/integration-solution-1.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:13	13743/13743	---M--	200	added ('OK')	image/png	etag:%2235af-60e1a41c1d927%22	https://www.capanicus.com/images/ai/integration-solution-2.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/integration-solution-2.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:13	14083/14083	---M--	200	added ('OK')	image/png	etag:%223703-60e1a41d59000%22	https://www.capanicus.com/images/ai/integration-solution-3.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/integration-solution-3.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:14	15359/15359	---M--	200	added ('OK')	image/png	etag:%223bff-60e1a41e4c29a%22	https://www.capanicus.com/images/ai/integration-solution-4.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/integration-solution-4.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:15	15168/15168	---M--	200	added ('OK')	image/png	etag:%223b40-60e1a41edbb77%22	https://www.capanicus.com/images/ai/integration-solution-5.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/integration-solution-5.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:16	70970/70970	---M--	200	added ('OK')	image/png	etag:%221153a-60e1c3f42c707%22	https://www.capanicus.com/images/ai/chat-bot.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/chat-bot.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:20	124580/124580	---M--	200	added ('OK')	image/png	etag:%221e6a4-60e1c3f87ced3%22	https://www.capanicus.com/images/ai/computer-vision.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/computer-vision.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:21	1638/1638	---M--	200	added ('OK')	image/png	etag:%22666-60e1c7b5934a2%22	https://www.capanicus.com/images/ai/advanced-solution-1.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/advanced-solution-1.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:21	3566/3566	---M--	200	added ('OK')	image/png	etag:%22dee-60e1c7b68a5bc%22	https://www.capanicus.com/images/ai/advanced-solution-2.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/advanced-solution-2.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:22	2673/2673	---M--	200	added ('OK')	image/png	etag:%22a71-60e1c7b6db69a%22	https://www.capanicus.com/images/ai/advanced-solution-3.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/advanced-solution-3.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:23	2638/2638	---M--	200	added ('OK')	image/png	etag:%22a4e-60e1c7b7d6635%22	https://www.capanicus.com/images/ai/advanced-solution-6.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/advanced-solution-6.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:24	4365/4365	---M--	200	added ('OK')	image/png	etag:%22110d-60e1cbfc6c165%22	https://www.capanicus.com/images/ai/artificial-intelligence-1.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/artificial-intelligence-1.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:25	172022/172022	---M--	200	added ('OK')	image/png	etag:%2229ff6-60e1c3f783e77%22	https://www.capanicus.com/images/ai/natural-lang.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/natural-lang.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:25	12894/12894	---M--	200	added ('OK')	image/png	etag:%22325e-60e1cbfac636d%22	https://www.capanicus.com/images/ai/artificial-intelligence-2.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/artificial-intelligence-2.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:25	10599/10599	---M--	200	added ('OK')	image/png	etag:%222967-60e1cbfc04927%22	https://www.capanicus.com/images/ai/artificial-intelligence-3.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/artificial-intelligence-3.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:26	11589/11589	---M--	200	added ('OK')	image/png	etag:%222d45-60e1cbfd43e80%22	https://www.capanicus.com/images/ai/artificial-intelligence-4.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/artificial-intelligence-4.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:27	10472/10472	---M--	200	added ('OK')	image/png	etag:%2228e8-60e1cbfdab6be%22	https://www.capanicus.com/images/ai/artificial-intelligence-5.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/artificial-intelligence-5.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:27	6956/6956	---M--	200	added ('OK')	image/png	etag:%221b2c-60e1cbfe862ba%22	https://www.capanicus.com/images/ai/artificial-intelligence-6.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/artificial-intelligence-6.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:28	6741/6741	---M--	200	added ('OK')	image/png	etag:%221a55-60e1cbfeebbb8%22	https://www.capanicus.com/images/ai/artificial-intelligence-7.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/artificial-intelligence-7.png	(from https://www.capanicus.com/AI-ML-development.php)
09:17:30	9243/9243	---M--	200	added ('OK')	image/png	etag:%22241b-60e1cbffca633%22	https://www.capanicus.com/images/ai/artificial-intelligence-8.png	C:/My%20Web%20Sites/dailzer/www.capanicus.com/images/ai/artificial-intelligence-8.png	(from https://www.capanicus.com/AI-ML-development.php)
